,Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
1279,603012,کشاورزی,تربت حیدریه,909801058057.0,150.0,1403/05/14,1404/01/28 - 03:08:47,0.0,,
1280,4245760,,کاشمر,929801000303.0,15.0,1403/05/14,1404/01/27 - 13:54:58,,0.0,
1281,514047,کشاورزی,مشهد,909801037849.0,100.0,1400/11/20,1404/01/28 - 02:10:39,144887.8,1329846.0,6.43
1282,515812,کشاورزی,مشهد,909801032462.0,150.0,1399/04/23,1404/01/28 - 02:11:21,-780642.2,0.0,
1283,515271,کشاورزی,مشهد,909801033237.0,125.0,1399/08/16,1404/01/28 - 02:07:37,-93083.4,0.0,
1284,302037,,گناباد,909801068937.0,50.0,1403/10/10,1404/01/21 - 03:11:21,,,
1285,622037,کشاورزی,تربت حیدریه,909801058312.0,150.0,1403/02/23,1404/01/26 - 02:54:02,0.0,9.2,0.2
1286,912918,کشاورزی,تایباد,909801032596.0,125.0,1399/06/13,1402/11/27 - 02:08:57,59194.4,791707.5,8.89
1287,912919,کشاورزی,تایباد,909801032646.0,100.0,1399/06/13,1403/02/05 - 14:30:53,10135.43,65689.4,4.98
1288,804784,شرب و بهداشت دام,نیشابور,909801033606.0,50.0,1399/10/18,1404/01/28 - 02:11:50,7.437,32.8,0.41
1289,514006,کشاورزی,مشهد,909801041203.0,150.0,1401/01/31,1404/01/28 - 02:11:10,425908.7,1675059.9,16.77
1290,518735,سایر,مشهد,909801032025.0,50.0,1398/12/16,1404/01/28 - 02:59:35,-6130.136,22570.0,2.03
1291,622624,,تربت حیدریه,909801061640.0,50.0,1403/05/08,1403/05/08 - 03:09:42,,,
1292,604400,کشاورزی,تربت حیدریه,909801032129.0,80.0,1399/03/08,1404/01/28 - 03:08:16,-29374.445,192409.0,0.86
1293,515917,صنعتی,مشهد,909801055468.0,50.0,1403/01/18,1403/06/28 - 03:11:38,,,
1294,529371,کشاورزی,مشهد,909801056585.0,125.0,1403/02/13,1404/01/28 - 03:08:46,0.0,,
1295,517968,شرب و بهداشت دام,قوچان,909801044378.0,50.0,1401/05/03,1404/01/28 - 02:10:51,91.0,0.0,
1296,302210,,گناباد,909801054212.0,100.0,1403/04/03,1404/01/27 - 03:10:46,0.0,0.0,
1297,600204,کشاورزی,تربت حیدریه,909801056087.0,80.0,1402/09/02,1404/01/28 - 02:43:29,12798.56,10595.3,4.68
1298,603099,کشاورزی,تربت حیدریه,909801056985.0,200.0,1403/02/08,1404/01/28 - 03:08:50,775.962,365.5,4.68
1299,604120,کشاورزی,تربت حیدریه,909801048159.0,80.0,1402/08/18,1403/02/30 - 03:12:14,9635.563,11804.0,1.72
1300,602586,,خواف,909801066712.0,50.0,1403/07/10,1404/01/28 - 03:10:07,,,
1301,805082,کشاورزی,نیشابور,909801033612.0,50.0,1399/10/15,1404/01/28 - 03:10:40,3708.41,21711.4,0.97
1302,912528,کشاورزی,تایباد,909801033647.0,80.0,1399/12/04,1404/01/28 - 02:11:03,19615.8,81423.3,0.95
1303,515587,خدمات,مشهد,909801032075.0,80.0,1398/11/03,1401/05/03 - 02:11:21,,,
1304,604596,,تربت حیدریه,909801068265.0,50.0,1403/10/10,1404/01/28 - 03:11:27,,,
1305,602795,صنعتی,خواف,909801039480.0,50.0,1401/04/23,1404/01/11 - 02:10:02,470.291,3716.6,1.51
1306,514198,کشاورزی,مشهد,909801041686.0,100.0,1401/09/09,1404/01/28 - 02:08:07,53589.332,25315.2,8.32
1307,618410,شرب و بهداشت دام,کاشمر,909801067572.0,50.0,1403/07/23,1404/01/28 - 03:11:31,,,
1308,519086,کشاورزی,مشهد,909801034462.0,50.0,1400/02/08,1404/01/28 - 03:10:41,27389.8,169636.4,2.13
1309,924098,کشاورزی,تربت جام,909801049586.0,100.0,1402/08/25,1404/01/28 - 03:10:34,12299.54,874.1,9.14
1310,514224,کشاورزی,مشهد,909801032255.0,150.0,1399/02/10,1404/01/28 - 02:10:34,,,
1311,622004,کشاورزی,تربت حیدریه,909801047472.0,125.0,1402/02/18,1404/01/28 - 03:10:37,298090.1,1240618.6,11.88
1312,101262,شرب و بهداشت دام,سبزوار,909801036523.0,50.0,1400/06/22,1404/01/28 - 03:11:50,3077.487,10790.1,1.99
1313,5515839,,فریمان,929801000451.0,15.0,1403/12/15,1404/01/27 - 13:53:18,,,
1314,603013,کشاورزی,تربت حیدریه,909801058316.0,150.0,1403/03/24,1404/01/28 - 03:07:30,0.0,25.3,0.1
1315,609084,کشاورزی,کاشمر,909801046629.0,150.0,1401/08/12,1404/01/28 - 03:10:04,1022189.2,2420968.7,13.53
1316,529132,کشاورزی,مشهد,909801033543.0,150.0,1399/09/29,1404/01/28 - 03:11:14,-183033.9,785341.9,13.34
1317,603137,کشاورزی,تربت حیدریه,909801054136.0,150.0,1402/07/12,1404/01/28 - 03:11:12,154172.4,32053.3,14.21
1318,618307,صنعتی,کاشمر,909801037290.0,50.0,1400/09/07,1403/10/26 - 11:15:36,1.206,,
1319,529222,,مشهد,909801034226.0,150.0,1399/12/17,1404/01/28 - 02:10:33,496465.8,1759765.0,20.14
1320,623155,کشاورزی,کاشمر,909801036265.0,150.0,1400/06/14,1404/01/28 - 02:10:52,243472.9,347228.5,16.99
1321,515972,شرب و بهداشت دام,مشهد,909801035146.0,50.0,1400/08/03,1404/01/28 - 02:08:38,,,
1322,515627,کشاورزی,مشهد,909801032735.0,150.0,1399/07/03,1404/01/28 - 03:10:43,-102105.5,0.0,
1323,603025,کشاورزی,تربت حیدریه,909801053577.0,150.0,1402/08/08,1404/01/28 - 03:10:22,203431.1,577.0,23.81
1324,529300,کشاورزی,مشهد,909801032396.0,125.0,1399/04/04,1404/01/28 - 02:10:55,,,
1325,601583,,تربت حیدریه,909801052849.0,50.0,1403/11/13,1404/01/28 - 03:10:48,0.0,,
1326,515596,صنعتی,مشهد,909801047614.0,50.0,1401/09/10,1402/08/30 - 02:58:49,6.465,1.5,0.4
1327,514349,کشاورزی,مشهد,909801033307.0,200.0,1399/09/03,1404/01/28 - 02:10:35,679367.0,6249914.8,31.51
1328,603063,کشاورزی,تربت حیدریه,909801054134.0,150.0,1402/06/05,1404/01/28 - 03:10:56,1364526.1,433613.4,17.69
1329,530361,کشاورزی,مشهد,909801037867.0,80.0,1401/02/05,1404/01/28 - 02:07:00,1776.592,37.0,1.66
1330,514584,کشاورزی,مشهد,909801049725.0,200.0,1401/11/23,1402/04/02 - 03:10:29,56778.42,15950.5,20.86
1331,209025,کشاورزی,درگز,909801047613.0,50.0,1401/09/07,1404/01/28 - 03:08:55,21292.465,88328.5,1.88
1332,529581,صنعتی,مشهد,909801035317.0,50.0,1400/04/23,1404/01/28 - 02:11:10,1372.416,71.3,0.75
1333,516771,کشاورزی,مشهد,909801033520.0,50.0,1399/09/12,1403/12/29 - 03:06:18,956.16,684185.3,0.45
1334,603007,کشاورزی,تربت حیدریه,909801049053.0,150.0,1402/03/14,1404/01/28 - 03:11:00,449904.1,45431.0,10.54
1335,518384,کشاورزی,مشهد,909801033880.0,100.0,1399/11/06,1404/01/27 - 03:10:09,13124.105,783.6,3.03
1336,516941,کشاورزی,مشهد,909801036564.0,100.0,1400/06/17,1404/01/25 - 02:02:01,300297.6,590726.3,18.44
1337,302006,کشاورزی,گناباد,909801050744.0,50.0,1402/10/15,1404/01/28 - 03:10:48,11522.3,0.0,
1338,514608,کشاورزی,مشهد,909801032712.0,150.0,1399/07/05,1404/01/28 - 02:11:08,-137547.6,0.0,
1339,805147,کشاورزی,نیشابور,909801048179.0,150.0,1401/09/29,1404/01/28 - 03:10:26,297337.55,1166038.2,19.9
1340,302045,صنعتی,گناباد,909801035270.0,50.0,1400/04/29,1403/03/26 - 23:44:27,,,
1341,302084,کشاورزی,گناباد,909801054135.0,150.0,1402/12/06,1404/01/16 - 02:38:08,17544.92,1510.2,15.48
1342,622447,,تربت حیدریه,909801033515.0,50.0,1399/09/12,1404/01/28 - 02:10:37,2634.633,35.2,4.02
1343,529035,کشاورزی,مشهد,909801058317.0,150.0,1402/11/19,1404/01/28 - 03:10:36,26069.56,1287.6,9.32
1344,102987,کشاورزی,سبزوار,909801048185.0,80.0,1402/10/24,1403/02/10 - 03:04:26,5718.365,3220.4,1.88
1345,515473,صنعتی,مشهد,909801048823.0,50.0,1401/11/08,1404/01/28 - 03:08:01,1184.157,9175.1,2.6
1346,603070,کشاورزی,تربت حیدریه,909801052903.0,150.0,1402/12/02,1404/01/28 - 03:13:02,25510.19,782.7,17.64
1347,604371,کشاورزی,تربت حیدریه,909801035268.0,50.0,1400/04/28,1404/01/28 - 02:10:31,24259.5,1431355.6,1.85
1348,529303,کشاورزی,مشهد,909801035008.0,100.0,1400/04/08,1403/08/16 - 02:02:29,216732.9,811670.0,11.66
1349,603238,صنعتی,تربت حیدریه,909801034995.0,50.0,1400/08/24,1404/01/28 - 02:04:26,109.981,495.5,1.08
1350,600331,,نیشابور,909801033616.0,80.0,1399/10/29,1404/01/28 - 02:10:30,447464.0,879472.2,7.75
1351,603113,کشاورزی,تربت حیدریه,909801058119.0,150.0,1403/05/17,1404/01/28 - 03:08:20,0.0,,
1352,529144,کشاورزی,مشهد,909801032654.0,125.0,1399/07/19,1401/09/30 - 02:06:57,,,
1353,514944,کشاورزی,مشهد,909801045371.0,125.0,1401/05/28,1404/01/28 - 02:10:31,7672.917,115859.8,2.8
1354,200718,شرب و بهداشت دام,قوچان,909801036594.0,50.0,1400/06/25,1404/01/28 - 03:07:40,4878.924,27414.6,0.94
1355,516834,شرب و بهداشت دام,مشهد,909801034786.0,80.0,1400/06/13,1404/01/28 - 03:11:15,14169.39,78084.2,6.67
1356,529311,کشاورزی,مشهد,909801056384.0,125.0,1403/03/04,1404/01/28 - 03:10:36,0.0,135.6,1.25
1357,529302,کشاورزی,مشهد,909801032391.0,125.0,1399/04/12,1403/09/18 - 02:10:33,,,
1358,526064,خدمات,مشهد,909801034207.0,50.0,1399/12/19,1404/01/22 - 02:05:56,5660.77,147756.8,0.96
1359,609184,,کاشمر,909801067639.0,50.0,1403/08/30,1404/01/28 - 03:10:28,,,
1360,529129,کشاورزی,مشهد,909801046092.0,150.0,1401/08/29,1402/12/04 - 02:12:12,660169.6,855553.0,26.48
1361,515616,کشاورزی,مشهد,909801034811.0,100.0,1400/02/13,1403/11/16 - 02:10:36,71602.0,549334.9,4.28
1362,516036,کشاورزی,مشهد,909801032944.0,80.0,1399/10/23,1404/01/28 - 02:10:33,-53050.9,0.0,
1363,628189,کشاورزی,کاشمر,909801067575.0,50.0,1403/07/23,1404/01/28 - 03:10:37,,,
1364,518599,,احمدآبادصولت,909801066795.0,50.0,1403/09/19,1404/01/28 - 03:05:39,,,
1365,200675,کشاورزی,قوچان,909801066794.0,50.0,1403/09/15,1404/01/28 - 03:11:24,,,
1366,101294,کشاورزی,سبزوار,909801050091.0,125.0,1402/02/23,1404/01/28 - 03:10:25,488700.7,162349.5,21.9
1367,517628,شرب و بهداشت دام,مشهد,909801032069.0,50.0,1398/11/10,1404/01/28 - 03:10:16,1245.147,55.2,2.34
1368,301000,کشاورزی,تربت حیدریه,909801053241.0,150.0,1402/05/08,1404/01/28 - 03:02:20,525201.7,46310.4,31.14
1369,804839,کشاورزی,نیشابور,909801035377.0,100.0,1400/06/09,1404/01/27 - 02:10:35,109940.2,683672.5,8.17
1370,622048,کشاورزی,تربت حیدریه,909801052451.0,100.0,1402/08/02,1403/02/20 - 03:07:39,80747.11,45713.8,7.3
1371,604801,شرب و بهداشت دام,تربت حیدریه,909801037026.0,50.0,1400/08/13,1402/10/19 - 01:52:52,1905.917,242283.2,1.15
1372,622013,کشاورزی,تربت حیدریه,909801054122.0,150.0,1402/07/03,1404/01/28 - 03:10:42,251718.2,95792.1,17.46
1373,514839,کشاورزی,مشهد,909801033544.0,150.0,1399/09/20,1404/01/28 - 03:07:14,602290.16,1170416.0,31.55
1374,514266,کشاورزی,مشهد,909801032467.0,200.0,1399/04/30,1404/01/28 - 02:10:31,297396.0,2394463.4,18.99
1375,520931,,مشهد,909801058188.0,50.0,1403/02/12,1404/01/28 - 03:11:19,0.0,,
1376,514503,,مشهد,909801056409.0,150.0,1403/02/10,1404/01/28 - 03:10:51,0.0,14.4,0.8
1377,604472,صنعتی,تربت حیدریه,909801041125.0,50.0,1401/02/15,1404/01/28 - 02:08:19,8622.054,142321.0,3.55
1378,805172,شرب و بهداشت دام,نیشابور,909801033376.0,50.0,1399/08/22,1404/01/27 - 03:10:41,,0.0,
1379,606137,کشاورزی,تربت حیدریه,909801037279.0,150.0,1400/09/21,1404/01/28 - 02:10:39,11728159.7,10086088.2,27.58
1380,806488,کشاورزی,نیشابور,909801036864.0,50.0,1400/08/16,1404/01/28 - 02:10:10,16803.82,228243.3,0.89
1381,518228,کشاورزی,مشهد,909801041121.0,200.0,1401/07/27,1404/01/28 - 02:10:23,187714.36,302613.5,12.55
1382,300156,خدمات,گناباد,909801052859.0,50.0,1402/08/14,1404/01/28 - 03:10:38,18.388,3.5,0.8
1383,622256,کشاورزی,تربت حیدریه,909801061843.0,80.0,1403/03/09,1404/01/28 - 03:12:22,0.0,0.0,
1384,100515,کشاورزی,سبزوار,909801039088.0,50.0,1400/11/06,1403/07/28 - 02:08:02,7790.29,7582.8,3.32
1385,514413,کشاورزی,مشهد,909801037035.0,100.0,1400/08/10,1404/01/28 - 01:59:52,494719.3,3918672.0,8.0
1386,514517,کشاورزی,مشهد,909801032667.0,150.0,1399/06/02,1404/01/28 - 03:10:58,-730216.6,,
1387,804571,کشاورزی,مشهد,909801036261.0,150.0,1400/06/24,1404/01/28 - 02:03:50,9371551.3,5376622.5,15.98
1388,529028,کشاورزی,مشهد,909801047770.0,150.0,1401/09/17,1403/01/09 - 03:01:47,366347.07,853214.6,19.8
1389,529166,کشاورزی,مشهد,909801033360.0,150.0,1399/10/16,1404/01/28 - 02:07:38,247320.8,349846.8,11.38
1390,604003,کشاورزی,تربت حیدریه,909801052357.0,80.0,1402/09/08,1403/08/30 - 02:37:43,18744.24,22520.7,6.2
1391,603106,,تربت حیدریه,909801067267.0,200.0,1403/07/29,1404/01/28 - 03:11:07,,,
1392,515318,کشاورزی,مشهد,909801032092.0,200.0,1398/11/28,1404/01/28 - 02:09:50,10542316.1,8718445.6,28.73
1393,514565,کشاورزی,مشهد,909801041128.0,50.0,1401/02/08,1404/01/28 - 02:08:16,133508.6,1787995.0,5.33
1394,102108,,سبزوار,909801069225.0,100.0,1403/12/05,1404/01/28 - 03:04:49,,,
1395,514990,کشاورزی,مشهد,909801039192.0,125.0,1401/01/20,1404/01/28 - 02:07:26,122441.3,1122994.7,5.56
1396,604745,کشاورزی,تربت حیدریه,909801057398.0,80.0,1403/08/03,1404/01/28 - 03:10:32,0.0,,
1397,604282,,تربت حیدریه,909801067691.0,50.0,1403/10/18,1404/01/28 - 03:11:03,,,
1398,628052,کشاورزی,کاشمر,909801037469.0,50.0,1401/02/26,1404/01/28 - 02:10:43,0.0,,
1399,603355,کشاورزی,تربت حیدریه,909801064594.0,125.0,1403/06/08,1404/01/28 - 03:11:14,,,
1400,100363,کشاورزی,سبزوار,909801063978.0,50.0,1403/03/28,1404/01/26 - 03:10:47,,,
1401,515624,,مشهد,909801032441.0,150.0,1399/04/28,1404/01/28 - 02:08:31,10687.2,62506.5,28.54
1402,529017,کشاورزی,مشهد,909801034005.0,100.0,1399/11/11,1403/06/05 - 00:42:52,,,
1403,603464,,تربت حیدریه,909801068729.0,125.0,1403/10/22,1404/01/28 - 03:09:44,,,
1404,622140,کشاورزی,تربت حیدریه,909801037473.0,50.0,1400/12/13,1403/11/10 - 03:11:08,55856.8,8614.0,1.8
1405,529290,کشاورزی,مشهد,909801041739.0,100.0,1401/08/05,1404/01/28 - 02:10:33,305538.8,871837.1,11.57
1406,515004,کشاورزی,مشهد,909801063157.0,150.0,1403/03/31,1404/01/28 - 03:06:26,,,
1407,529010,کشاورزی,مشهد,909801045531.0,150.0,1401/07/06,1404/01/17 - 03:04:13,225018.1,115017.6,26.63
1408,516108,صنعتی,مشهد,909801033154.0,50.0,1399/07/27,1403/06/05 - 02:08:43,,,
1409,529227,کشاورزی,مشهد,909801035276.0,150.0,1400/04/08,1404/01/28 - 02:10:34,309794.6,1444879.8,16.42
1410,615327,کشاورزی,تربت حیدریه,909801037804.0,50.0,1400/10/12,1402/04/02 - 02:11:18,9809.1,20986.2,6.95
1411,529547,صنعتی,مشهد,909801035171.0,50.0,1400/03/24,1404/01/28 - 03:10:42,,0.0,
1412,512834,,مشهد,929801000319.0,15.0,1403/03/22,1404/01/25 - 13:53:11,,,
1413,512835,,مشهد,929801000320.0,15.0,1403/03/22,1404/01/27 - 13:54:03,,,
1414,606161,,تربت حیدریه,909801056408.0,150.0,1403/09/06,1404/01/28 - 03:10:15,0.0,6.9,1.1
1415,805513,کشاورزی,نیشابور,909801037021.0,100.0,1400/09/25,1404/01/26 - 03:13:31,150433.5,758141.5,8.17
1416,514684,کشاورزی,مشهد,909801037181.0,150.0,1401/01/29,1403/09/24 - 01:34:07,363163.8,315210.7,15.7
1417,514756,کشاورزی,مشهد,909801032645.0,100.0,1399/05/17,1403/06/05 - 02:07:42,,,
1418,303182,,گناباد,909801037833.0,100.0,1400/12/24,1402/07/23 - 02:03:01,479862.8,117728.8,8.0
1419,300350,,احمدآبادصولت,909801067568.0,50.0,1403/10/08,1404/01/28 - 03:10:47,,,
1420,805188,کشاورزی,نیشابور,909801058381.0,150.0,1403/05/31,1404/01/28 - 03:07:36,0.0,371.6,1.62
1421,518607,کشاورزی,مشهد,909801032085.0,150.0,1398/12/06,1403/12/27 - 10:53:52,319636.0,1865992.3,18.99
1422,514779,,مشهد,909801056229.0,125.0,1403/11/02,1404/01/28 - 03:10:58,0.0,,
1423,519954,صنعتی,مشهد,909801063974.0,50.0,1403/04/21,1404/01/28 - 03:10:38,,,
1424,604908,کشاورزی,تربت حیدریه,909801053979.0,200.0,1403/03/16,1404/01/28 - 03:11:28,0.0,0.4,26.05
1425,515012,صنعتی,مشهد,909801033642.0,50.0,1399/10/02,1403/03/01 - 00:54:34,,,
1426,529018,کشاورزی,مشهد,605621980605.0,150.0,1398/09/10,1404/01/28 - 03:10:41,-351500.76,202.2,20.15
1427,5515817,,فریمان,929801000382.0,15.0,1403/11/05,1404/01/27 - 13:52:38,,,
1428,514850,کشاورزی,مشهد,909801032484.0,50.0,1399/05/19,1403/06/04 - 23:53:59,,,
1429,603047,کشاورزی,تربت حیدریه,909801065659.0,150.0,1403/05/25,1404/01/28 - 03:11:29,,,
1430,604360,کشاورزی,تربت حیدریه,909801039074.0,50.0,1401/02/10,1404/01/21 - 01:54:14,3363.69,51381.1,0.84
1431,609193,خدمات,کاشمر,909801032895.0,50.0,1399/06/27,1404/01/28 - 02:10:38,12832.51,245954.3,0.77
1432,518947,شرب و بهداشت دام,مشهد,909801039482.0,50.0,1401/01/21,1403/10/10 - 03:12:54,0.0,,2.9
1433,604846,کشاورزی,تربت حیدریه,909801035272.0,50.0,1400/05/17,1404/01/27 - 02:03:02,56464.65,785503.1,2.36
1434,604893,کشاورزی,تربت حیدریه,909801034826.0,50.0,1400/01/31,1404/01/11 - 02:07:01,35057.51,338436.2,5.09
1435,805849,,نیشابور,909801067634.0,50.0,1403/08/30,1404/01/28 - 03:10:45,,,
1436,603071,,تربت حیدریه,909801068274.0,150.0,1403/11/01,1404/01/28 - 03:10:46,,,
1437,604258,کشاورزی,تربت حیدریه,909801033521.0,50.0,1399/09/26,1402/10/07 - 01:54:43,630.422,25556.2,2.03
1438,517020,,مشهد,909801037291.0,50.0,1402/04/14,1403/03/16 - 02:05:13,1951.235,1995.5,1.23
1439,515948,کشاورزی,مشهد,909801035279.0,100.0,1400/07/11,1404/01/28 - 02:10:26,1069445.35,3526666.9,8.61
1440,529187,کشاورزی,مشهد,909801032669.0,150.0,1399/06/15,1404/01/24 - 02:04:23,5061782.1,5143034.1,11.03
1441,529253,کشاورزی,مشهد,909801032875.0,125.0,1399/06/10,1403/01/06 - 02:57:12,,,
1442,622239,کشاورزی,تربت حیدریه,909801052381.0,50.0,1402/05/11,1404/01/28 - 03:10:40,3427.048,9445.8,0.86
1443,603171,کشاورزی,تربت حیدریه,909801058268.0,150.0,1403/06/21,1404/01/28 - 03:10:43,0.0,,
1444,607067,کشاورزی,خواف,909801034859.0,80.0,1400/03/27,1401/12/23 - 02:10:32,,,
1445,200370,,قوچان,909801036619.0,50.0,1400/07/24,1402/06/27 - 02:01:04,10110.729,11121.3,7.34
1446,805272,کشاورزی,نیشابور,909801048261.0,80.0,1402/04/06,1402/09/08 - 02:41:19,,,
1447,200792,کشاورزی,قوچان,909801056230.0,125.0,1403/03/16,1403/12/16 - 03:10:17,0.0,,
1448,529359,کشاورزی,مشهد,909801033141.0,100.0,1399/10/02,1404/01/28 - 02:09:33,3575.1,8760.0,0.1
1449,604218,,تربت حیدریه,909801033928.0,125.0,1400/01/18,1404/01/28 - 02:10:31,3945319.5,3391590.9,3.7
1450,514506,کشاورزی,مشهد,909801035196.0,100.0,1400/03/03,1404/01/26 - 02:08:50,122084.7,719308.7,8.39
1451,517653,شرب و بهداشت دام,مشهد,909801041991.0,50.0,1402/09/02,1404/01/28 - 03:08:29,3173.219,8593.3,2.71
1452,604023,کشاورزی,تربت حیدریه,909801061629.0,50.0,1403/02/30,1404/01/28 - 03:10:36,,,
1453,524216,صنعتی,مشهد,909801033635.0,50.0,1399/10/18,1404/01/28 - 02:10:47,277.936,1872.4,1.57
1454,540554,,مشهد,909801034650.0,50.0,1400/01/15,1404/01/28 - 01:37:05,7379.69,38553.3,4.37
1455,529173,کشاورزی,مشهد,909801062089.0,200.0,1403/03/03,1404/01/28 - 03:10:46,,,
1456,529128,کشاورزی,مشهد,909801055907.0,100.0,1402/09/29,1404/01/25 - 02:37:15,41093.74,86957.8,9.35
1457,603162,کشاورزی,تربت حیدریه,909801054119.0,150.0,1402/08/01,1404/01/28 - 03:10:49,115742.4,2026.8,23.89
1458,100016,کشاورزی,سبزوار,909801039105.0,150.0,1400/11/04,1401/06/04 - 02:11:02,,,
1459,605386,کشاورزی,تربت حیدریه,909801035070.0,100.0,1400/03/08,1403/02/28 - 02:10:37,55997.9,599905.1,5.84
1460,518435,شرب و بهداشت دام,مشهد,909801063369.0,50.0,1403/07/16,1404/01/28 - 03:11:33,,,
1461,604032,,تربت حیدریه,909801048571.0,100.0,1403/11/07,1404/01/23 - 02:20:52,13.0,0.0,
1462,14211341,,خرو,929801000229.0,15.0,1402/12/12,1404/01/27 - 13:53:49,-0.351,0.0,
1463,622645,,کاشمر,909801068222.0,150.0,1403/12/22,1404/01/28 - 03:11:04,,,
1464,1636100141,,مشهد,929801000444.0,15.0,1403/12/04,1404/01/25 - 13:51:46,,,
1465,0005111914,,طرقبه,929801000400.0,15.0,1403/08/06,1404/01/27 - 13:52:31,,,
1466,600394,,تربت حیدریه,909801061846.0,80.0,1403/11/06,1404/01/28 - 03:02:00,0.0,0.0,
1467,517218,کشاورزی,مشهد,909801039481.0,50.0,1401/03/25,1404/01/28 - 02:10:43,2088.406,8898.7,2.54
1468,301167,کشاورزی,گناباد,909801054213.0,100.0,1403/04/06,1404/01/28 - 03:08:46,0.0,0.0,
1469,524461,صنعتی,مشهد,909801035299.0,50.0,1400/04/07,1404/01/20 - 10:09:00,0.0,,
1470,300355,کشاورزی,گناباد,909801059519.0,80.0,1403/04/12,1404/01/28 - 03:08:42,0.0,,
1471,529424,کشاورزی,مشهد,909801032077.0,125.0,1398/11/20,1404/01/28 - 02:07:41,15117.58,185535.1,2.16
1472,515409,صنعتی,مشهد,909801034646.0,50.0,1399/12/26,1403/08/13 - 02:10:47,4749.853,74964.1,3.39
1473,107410,کشاورزی,سبزوار,909801041495.0,150.0,1401/03/19,1404/01/28 - 02:10:35,707381.9,3480139.1,25.8
1474,805541,کشاورزی,مشهد,909801046025.0,125.0,1401/07/24,1404/01/28 - 02:10:35,133151.68,567419.0,7.87
1475,805797,کشاورزی,نیشابور,909801052866.0,50.0,1403/04/02,1404/01/28 - 03:10:47,0.0,0.0,
